"prod","mat","dest","mean","sd"
"AgriculturalPipes","HDPE","Subsurface soil (MP)",0,0
"AgriculturalPipes","HDPE","Coastal and ocean water",8.32829683689181e-07,4.86333530182026e-07
"AgriculturalPipes","HDPE","Coastal and ocean water (MP)",0,0
"AgriculturalPipes","PP","Soil",0.0298359026530163,0.0184249358656709
"AgriculturalPipes","PP","Soil (MP)",0.00103545819800991,0.000412845712328342
"AgriculturalPipes","PP","Fresh water",2.26313605576206e-06,1.55543608581716e-06
"AgriculturalPipes","PP","Fresh water (MP)",0,0
"AgriculturalPipes","PP","Subsurface soil (MP)",0,0
"AgriculturalPipes","PP","Coastal and ocean water",8.35287503385748e-07,4.90187316869641e-07
"AgriculturalPipes","PP","Coastal and ocean water (MP)",0,0
"AgriculturalPipes","PS","Soil",NA,NA
"AgriculturalPipes","PS","Soil (MP)",NA,NA
"AgriculturalPipes","PS","Fresh water",NA,NA
"AgriculturalPipes","PS","Fresh water (MP)",NA,NA
"AgriculturalPipes","PS","Subsurface soil (MP)",NA,NA
"AgriculturalPipes","PS","Coastal and ocean water",NA,NA
"AgriculturalPipes","PS","Coastal and ocean water (MP)",NA,NA
"AgriculturalPipes","EPS","Soil",NA,NA
"AgriculturalPipes","EPS","Soil (MP)",NA,NA
"AgriculturalPipes","EPS","Fresh water",NA,NA
"AgriculturalPipes","EPS","Fresh water (MP)",NA,NA
"AgriculturalPipes","EPS","Subsurface soil (MP)",NA,NA
"AgriculturalPipes","EPS","Coastal and ocean water",NA,NA
"AgriculturalPipes","EPS","Coastal and ocean water (MP)",NA,NA
"AgriculturalPipes","PVC","Soil",0.0304050325982287,0.018264209922244
"AgriculturalPipes","PVC","Soil (MP)",0.00103018733195184,0.000407059277011289
"AgriculturalPipes","PVC","Fresh water",2.27738343597979e-06,1.5486734577534e-06
"AgriculturalPipes","PVC","Fresh water (MP)",0,0
"AgriculturalPipes","PVC","Subsurface soil (MP)",0,0
"AgriculturalPipes","PVC","Coastal and ocean water",8.37917674828895e-07,4.91896754724832e-07
"AgriculturalPipes","PVC","Coastal and ocean water (MP)",0,0
"AgriculturalPipes","PET","Soil",NA,NA
"AgriculturalPipes","PET","Soil (MP)",NA,NA
"AgriculturalPipes","PET","Fresh water",NA,NA
"AgriculturalPipes","PET","Fresh water (MP)",NA,NA
"AgriculturalPipes","PET","Subsurface soil (MP)",NA,NA
"AgriculturalPipes","PET","Coastal and ocean water",NA,NA
"AgriculturalPipes","PET","Coastal and ocean water (MP)",NA,NA
"AgriculturalOther","LDPE","Soil",0.0211139919073033,0.0102532585734172
"AgriculturalOther","LDPE","Soil (MP)",0.00103543574058048,0.000413630299757087
"AgriculturalOther","LDPE","Fresh water",2.26342403145861e-06,1.54896141121632e-06
"AgriculturalOther","LDPE","Fresh water (MP)",0,0
"AgriculturalOther","LDPE","Subsurface soil (MP)",0,0
"AgriculturalOther","LDPE","Coastal and ocean water",8.38391080211232e-07,4.8943986056342e-07
"AgriculturalOther","LDPE","Coastal and ocean water (MP)",0,0
"AgriculturalOther","HDPE","Soil",0.0212616536046035,0.0103007482943708
"AgriculturalOther","HDPE","Soil (MP)",0.00102384489448138,0.000412472311654619
"AgriculturalOther","HDPE","Fresh water",2.26580801065281e-06,1.53694010703089e-06
"AgriculturalOther","HDPE","Fresh water (MP)",0,0
"AgriculturalOther","HDPE","Subsurface soil (MP)",0,0
"AgriculturalOther","HDPE","Coastal and ocean water",8.44964336200293e-07,4.95285220471639e-07
"AgriculturalOther","HDPE","Coastal and ocean water (MP)",0,0
"AgriculturalOther","PP","Soil",0.0211726582334111,0.0103204146844331
"AgriculturalOther","PP","Soil (MP)",0.00102929783502742,0.000413235524951892
"AgriculturalOther","PP","Fresh water",2.2645230122945e-06,1.55027050868064e-06
"AgriculturalOther","PP","Fresh water (MP)",0,0
"AgriculturalOther","PP","Subsurface soil (MP)",0,0
"AgriculturalOther","PP","Coastal and ocean water",8.36943416072058e-07,4.87605056766483e-07
"AgriculturalOther","PP","Coastal and ocean water (MP)",0,0
"AgriculturalOther","PS","Soil",0.0211878130345451,0.0103740522338128
"AgriculturalOther","PS","Soil (MP)",0.00102921698474769,0.000413568154896814
"AgriculturalOther","PS","Fresh water",2.24368083529612e-06,1.53290865526756e-06
"AgriculturalOther","PS","Fresh water (MP)",0,0
"AgriculturalOther","PS","Subsurface soil (MP)",0,0
"AgriculturalOther","PS","Coastal and ocean water",8.31400441978179e-07,4.84322470878685e-07
"AgriculturalOther","PS","Coastal and ocean water (MP)",0,0
"AgriculturalOther","EPS","Soil",NA,NA
"AgriculturalOther","EPS","Soil (MP)",NA,NA
"AgriculturalOther","EPS","Fresh water",NA,NA
"AgriculturalOther","EPS","Fresh water (MP)",NA,NA
"AgriculturalOther","EPS","Subsurface soil (MP)",NA,NA
"AgriculturalOther","EPS","Coastal and ocean water",NA,NA
"AgriculturalOther","EPS","Coastal and ocean water (MP)",NA,NA
"AgriculturalOther","PVC","Soil",0.0211415565894815,0.01025042745931
"AgriculturalOther","PVC","Soil (MP)",0.001028142478255,0.00041397478269764
"AgriculturalOther","PVC","Fresh water",2.2686494550111e-06,1.54173646679717e-06
"AgriculturalOther","PVC","Fresh water (MP)",0,0
"AgriculturalOther","PVC","Subsurface soil (MP)",0,0
"AgriculturalOther","PVC","Coastal and ocean water",8.33802069809817e-07,4.85955073182526e-07
"AgriculturalOther","PVC","Coastal and ocean water (MP)",0,0
"AgriculturalOther","PET","Soil",NA,NA
"AgriculturalOther","PET","Soil (MP)",NA,NA
"AgriculturalOther","PET","Fresh water",NA,NA
"AgriculturalOther","PET","Fresh water (MP)",NA,NA
"AgriculturalOther","PET","Subsurface soil (MP)",NA,NA
"AgriculturalOther","PET","Coastal and ocean water",NA,NA
"AgriculturalOther","PET","Coastal and ocean water (MP)",NA,NA
"Household","LDPE","Soil",0.000406796879009447,0.000213292087242602
"Household","LDPE","Soil (MP)",0.000372346401690036,0.000273158959033134
"Household","LDPE","Fresh water",2.27954125828571e-06,1.53425388110089e-06
"Household","LDPE","Fresh water (MP)",1.15740963840778e-05,9.98554382002759e-06
"Household","LDPE","Subsurface soil (MP)",1.31641798027778e-05,1.20084271378544e-05
"Household","LDPE","Coastal and ocean water",8.47103359401973e-07,4.89703244520224e-07
"Household","LDPE","Coastal and ocean water (MP)",4.46585109776495e-05,4.86485919564697e-05
"Household","HDPE","Soil",0.00039887476111924,0.000211944526367886
"Household","HDPE","Soil (MP)",0.000380107062892178,0.0002815528417183
"Household","HDPE","Fresh water",2.247071002275e-06,1.55252507608945e-06
"Household","HDPE","Fresh water (MP)",1.18054527191443e-05,1.00123204476252e-05
"Household","HDPE","Subsurface soil (MP)",1.31031251212709e-05,1.20609932132316e-05
"Household","HDPE","Coastal and ocean water",8.34057835264614e-07,4.93602163098569e-07
"Household","HDPE","Coastal and ocean water (MP)",4.51897646005268e-05,4.84811776142029e-05
"Household","PP","Soil",0.00039906752571811,0.000206963372822042
"Household","PP","Soil (MP)",0.000375825415004852,0.000277416672083416
"Household","PP","Fresh water",2.26067401879679e-06,1.54243410714807e-06
"Household","PP","Fresh water (MP)",1.17258617074087e-05,9.81390553047179e-06
"Household","PP","Subsurface soil (MP)",1.31708639277284e-05,1.23163274657851e-05
"Household","PP","Coastal and ocean water",8.34484602191972e-07,4.84403361271979e-07
"Household","PP","Coastal and ocean water (MP)",4.52512554084359e-05,4.88466448644721e-05
"Household","PS","Soil",0.000400194552152566,0.000208808358071275
"Household","PS","Soil (MP)",0.000377919895824176,0.00027642758467376
"Household","PS","Fresh water",2.25717596691508e-06,1.54788268093801e-06
"Household","PS","Fresh water (MP)",1.1761911021157e-05,9.80546866736896e-06
"Household","PS","Subsurface soil (MP)",1.3291576601061e-05,1.212926146619e-05
"Household","PS","Coastal and ocean water",8.38958978784245e-07,4.94599641961904e-07
"Household","PS","Coastal and ocean water (MP)",4.49462527480219e-05,4.68620480350801e-05
"Household","EPS","Soil",0.000399680152248575,0.000209040415859337
"Household","EPS","Soil (MP)",0.000376572089996865,0.000276867721986805
"Household","EPS","Fresh water",2.2654786111974e-06,1.53538481230768e-06
"Household","EPS","Fresh water (MP)",1.17958973553076e-05,9.99981028597884e-06
"Household","EPS","Subsurface soil (MP)",1.31939679401634e-05,1.19560495126863e-05
"Household","EPS","Coastal and ocean water",8.40316628712297e-07,4.92501259581978e-07
"Household","EPS","Coastal and ocean water (MP)",4.52262766316255e-05,4.82377355905545e-05
"Household","PVC","Soil",0.000403970869217929,0.000212018074041887
"Household","PVC","Soil (MP)",0.000375217800661487,0.000276554367637017
"Household","PVC","Fresh water",2.28537510270337e-06,1.56777561303983e-06
"Household","PVC","Fresh water (MP)",1.18101056422309e-05,9.98984879428668e-06
"Household","PVC","Subsurface soil (MP)",1.30215878587451e-05,1.1948092329241e-05
"Household","PVC","Coastal and ocean water",8.38087595272505e-07,4.91076545526626e-07
"Household","PVC","Coastal and ocean water (MP)",4.47699013706437e-05,4.76887073555202e-05
"Household","PET","Soil",0.000401303934401295,0.000207219855806368
"Household","PET","Soil (MP)",0.000379593840570611,0.000278111483090193
"Household","PET","Fresh water",2.2633503709245e-06,1.52278450170483e-06
"Household","PET","Fresh water (MP)",1.17795142933455e-05,9.75200111072165e-06
"Household","PET","Subsurface soil (MP)",1.32180505686126e-05,1.21089121363188e-05
"Household","PET","Coastal and ocean water",8.31196738979359e-07,4.85588754379901e-07
"Household","PET","Coastal and ocean water (MP)",4.55249160789204e-05,4.85204086568865e-05
"TamponApplicators","LDPE","Soil",NA,NA
"TamponApplicators","LDPE","Soil (MP)",NA,NA
"TamponApplicators","LDPE","Fresh water",NA,NA
"TamponApplicators","LDPE","Fresh water (MP)",NA,NA
"TamponApplicators","LDPE","Subsurface soil (MP)",NA,NA
"TamponApplicators","LDPE","Coastal and ocean water",NA,NA
"TamponApplicators","LDPE","Coastal and ocean water (MP)",NA,NA
"TamponApplicators","HDPE","Soil",0.00036076743727424,0.00020829884174365
"TamponApplicators","HDPE","Soil (MP)",0,0
"TamponApplicators","HDPE","Fresh water",0.00482134168123623,0.00351172546614323
"TamponApplicators","HDPE","Fresh water (MP)",0,0
"TamponApplicators","HDPE","Subsurface soil (MP)",0,0
"TamponApplicators","HDPE","Coastal and ocean water",8.3276442184862e-07,4.91235406862766e-07
"TamponApplicators","HDPE","Coastal and ocean water (MP)",0,0
"TamponApplicators","PP","Soil",NA,NA
"TamponApplicators","PP","Soil (MP)",NA,NA
"TamponApplicators","PP","Fresh water",NA,NA
"TamponApplicators","PP","Fresh water (MP)",NA,NA
"TamponApplicators","PP","Subsurface soil (MP)",NA,NA
"TamponApplicators","PP","Coastal and ocean water",NA,NA
"TamponApplicators","PP","Coastal and ocean water (MP)",NA,NA
"TamponApplicators","PS","Soil",NA,NA
"TamponApplicators","PS","Soil (MP)",NA,NA
"TamponApplicators","PS","Fresh water",NA,NA
"TamponApplicators","PS","Fresh water (MP)",NA,NA
"TamponApplicators","PS","Subsurface soil (MP)",NA,NA
"TamponApplicators","PS","Coastal and ocean water",NA,NA
"TamponApplicators","PS","Coastal and ocean water (MP)",NA,NA
"TamponApplicators","EPS","Soil",NA,NA
"TamponApplicators","EPS","Soil (MP)",NA,NA
"TamponApplicators","EPS","Fresh water",NA,NA
"TamponApplicators","EPS","Fresh water (MP)",NA,NA
"TamponApplicators","EPS","Subsurface soil (MP)",NA,NA
"TamponApplicators","EPS","Coastal and ocean water",NA,NA
"TamponApplicators","EPS","Coastal and ocean water (MP)",NA,NA
"TamponApplicators","PVC","Soil",NA,NA
"TamponApplicators","PVC","Soil (MP)",NA,NA
"TamponApplicators","PVC","Fresh water",NA,NA
"TamponApplicators","PVC","Fresh water (MP)",NA,NA
"TamponApplicators","PVC","Subsurface soil (MP)",NA,NA
"TamponApplicators","PVC","Coastal and ocean water",NA,NA
"TamponApplicators","PVC","Coastal and ocean water (MP)",NA,NA
"TamponApplicators","PET","Soil",NA,NA
"TamponApplicators","PET","Soil (MP)",NA,NA
"TamponApplicators","PET","Fresh water",NA,NA
"TamponApplicators","PET","Fresh water (MP)",NA,NA
"TamponApplicators","PET","Subsurface soil (MP)",NA,NA
"TamponApplicators","PET","Coastal and ocean water",NA,NA
"TamponApplicators","PET","Coastal and ocean water (MP)",NA,NA
"Furniture","LDPE","Soil",0.000366200210232372,0.000209263317249293
"Furniture","LDPE","Soil (MP)",0,0
"Furniture","LDPE","Fresh water",2.26849153515782e-06,1.55481046865127e-06
"Furniture","LDPE","Fresh water (MP)",0,0
"Furniture","LDPE","Subsurface soil (MP)",0,0
"Furniture","LDPE","Coastal and ocean water",8.38199665286992e-07,4.87812655078027e-07
"Furniture","LDPE","Coastal and ocean water (MP)",0,0
"Furniture","HDPE","Soil",0.000366933901645483,0.000209555120473081
"Furniture","HDPE","Soil (MP)",0,0
"Furniture","HDPE","Fresh water",2.282104516491e-06,1.56345780618941e-06
"Furniture","HDPE","Fresh water (MP)",0,0
"Furniture","HDPE","Subsurface soil (MP)",0,0
"Furniture","HDPE","Coastal and ocean water",8.43883224000009e-07,4.90729455759371e-07
"Furniture","HDPE","Coastal and ocean water (MP)",0,0
"Furniture","PP","Soil",0.000362349286163069,0.000207608846036245
"Furniture","PP","Soil (MP)",0,0
"Furniture","PP","Fresh water",2.25151257625223e-06,1.54583167451848e-06
"Furniture","PP","Fresh water (MP)",0,0
"Furniture","PP","Subsurface soil (MP)",0,0
"Furniture","PP","Coastal and ocean water",8.3444730915032e-07,4.9449523057877e-07
"Furniture","PP","Coastal and ocean water (MP)",0,0
"Furniture","PS","Soil",0.000364809425929014,0.000208663252489894
"Furniture","PS","Soil (MP)",0,0
"Furniture","PS","Fresh water",2.25617779548928e-06,1.52716339446261e-06
"Furniture","PS","Fresh water (MP)",0,0
"Furniture","PS","Subsurface soil (MP)",0,0
"Furniture","PS","Coastal and ocean water",8.42058204094379e-07,4.96971138669252e-07
"Furniture","PS","Coastal and ocean water (MP)",0,0
"Furniture","EPS","Soil",0.00036332671772604,0.000210516173430196
"Furniture","EPS","Soil (MP)",0,0
"Furniture","EPS","Fresh water",2.27016838115707e-06,1.54999445231226e-06
"Furniture","EPS","Fresh water (MP)",0,0
"Furniture","EPS","Subsurface soil (MP)",0,0
"Furniture","EPS","Coastal and ocean water",8.38472538082545e-07,4.9169383541785e-07
"Furniture","EPS","Coastal and ocean water (MP)",0,0
"Furniture","PVC","Soil",0.000363425638099884,0.000207132222645693
"Furniture","PVC","Soil (MP)",0,0
"Furniture","PVC","Fresh water",2.25471669902657e-06,1.54189984801358e-06
"Furniture","PVC","Fresh water (MP)",0,0
"Furniture","PVC","Subsurface soil (MP)",0,0
"Furniture","PVC","Coastal and ocean water",8.29783361155316e-07,4.86639389496788e-07
"Furniture","PVC","Coastal and ocean water (MP)",0,0
"Furniture","PET","Soil",0.000367111834632069,0.000209901119013582
"Furniture","PET","Soil (MP)",0,0
"Furniture","PET","Fresh water",2.2749472109252e-06,1.54968200967817e-06
"Furniture","PET","Fresh water (MP)",0,0
"Furniture","PET","Subsurface soil (MP)",0,0
"Furniture","PET","Coastal and ocean water",8.3283314350396e-07,4.87940890449893e-07
"Furniture","PET","Coastal and ocean water (MP)",0,0
"FabricCoatings","LDPE","Soil",NA,NA
"FabricCoatings","LDPE","Soil (MP)",NA,NA
"FabricCoatings","LDPE","Fresh water",NA,NA
"FabricCoatings","LDPE","Fresh water (MP)",NA,NA
"FabricCoatings","LDPE","Subsurface soil (MP)",NA,NA
"FabricCoatings","LDPE","Coastal and ocean water",NA,NA
"FabricCoatings","LDPE","Coastal and ocean water (MP)",NA,NA
"FabricCoatings","HDPE","Soil",NA,NA
"FabricCoatings","HDPE","Soil (MP)",NA,NA
"FabricCoatings","HDPE","Fresh water",NA,NA
"FabricCoatings","HDPE","Fresh water (MP)",NA,NA
"FabricCoatings","HDPE","Subsurface soil (MP)",NA,NA
"FabricCoatings","HDPE","Coastal and ocean water",NA,NA
"FabricCoatings","HDPE","Coastal and ocean water (MP)",NA,NA
"FabricCoatings","PP","Soil",NA,NA
"FabricCoatings","PP","Soil (MP)",NA,NA
"FabricCoatings","PP","Fresh water",NA,NA
"FabricCoatings","PP","Fresh water (MP)",NA,NA
"FabricCoatings","PP","Subsurface soil (MP)",NA,NA
"FabricCoatings","PP","Coastal and ocean water",NA,NA
"FabricCoatings","PP","Coastal and ocean water (MP)",NA,NA
"FabricCoatings","PS","Soil",NA,NA
"FabricCoatings","PS","Soil (MP)",NA,NA
"FabricCoatings","PS","Fresh water",NA,NA
"FabricCoatings","PS","Fresh water (MP)",NA,NA
"FabricCoatings","PS","Subsurface soil (MP)",NA,NA
"FabricCoatings","PS","Coastal and ocean water",NA,NA
"FabricCoatings","PS","Coastal and ocean water (MP)",NA,NA
"FabricCoatings","EPS","Soil",NA,NA
"FabricCoatings","EPS","Soil (MP)",NA,NA
"FabricCoatings","EPS","Fresh water",NA,NA
"FabricCoatings","EPS","Fresh water (MP)",NA,NA
"FabricCoatings","EPS","Subsurface soil (MP)",NA,NA
"FabricCoatings","EPS","Coastal and ocean water",NA,NA
"FabricCoatings","EPS","Coastal and ocean water (MP)",NA,NA
"FabricCoatings","PVC","Soil",0.00036406863499939,0.000206538413488921
"FabricCoatings","PVC","Soil (MP)",0.00509853327682795,0.00122282167325996
"FabricCoatings","PVC","Fresh water",2.25259911612307e-06,1.52562247780808e-06
"FabricCoatings","PVC","Fresh water (MP)",0.000983867176330207,0.000364431559192653
"FabricCoatings","PVC","Subsurface soil (MP)",0.000374574604515214,0.000250191164954189
"FabricCoatings","PVC","Coastal and ocean water",8.32308291422878e-07,4.88914859426712e-07
"FabricCoatings","PVC","Coastal and ocean water (MP)",0.000371661160197635,0.00025958261166608
"FabricCoatings","PET","Soil",NA,NA
"FabricCoatings","PET","Soil (MP)",NA,NA
"FabricCoatings","PET","Fresh water",NA,NA
"FabricCoatings","PET","Fresh water (MP)",NA,NA
"FabricCoatings","PET","Subsurface soil (MP)",NA,NA
"FabricCoatings","PET","Coastal and ocean water",NA,NA
"FabricCoatings","PET","Coastal and ocean water (MP)",NA,NA
"Cosmetics","LDPE","Soil",NA,NA
"Cosmetics","LDPE","Soil (MP)",NA,NA
"Cosmetics","LDPE","Fresh water",NA,NA
"Cosmetics","LDPE","Fresh water (MP)",NA,NA
"Cosmetics","LDPE","Subsurface soil (MP)",NA,NA
"Cosmetics","LDPE","Coastal and ocean water",NA,NA
"Cosmetics","LDPE","Coastal and ocean water (MP)",NA,NA
"Cosmetics","HDPE","Soil",0,0
"Cosmetics","HDPE","Soil (MP)",0,0
"Cosmetics","HDPE","Fresh water",0,0
"Cosmetics","HDPE","Fresh water (MP)",0.0273996687598145,0.0151653690596379
"Cosmetics","HDPE","Subsurface soil (MP)",0.137399595194925,0.0684285589187837
"Cosmetics","HDPE","Coastal and ocean water",0,0
"Cosmetics","HDPE","Coastal and ocean water (MP)",0.0127976061973158,0.0266340679242306
"Cosmetics","PP","Soil",0,0
"Cosmetics","PP","Soil (MP)",0,0
"Cosmetics","PP","Fresh water",0,0
"Cosmetics","PP","Fresh water (MP)",0.0276372608373132,0.0151252973883575
"Cosmetics","PP","Subsurface soil (MP)",0.136860705499898,0.0683046732649846
"Cosmetics","PP","Coastal and ocean water",0,0
"Cosmetics","PP","Coastal and ocean water (MP)",0.0130908759274366,0.0264536702662547
"Cosmetics","PS","Soil",NA,NA
"Cosmetics","PS","Soil (MP)",NA,NA
"Cosmetics","PS","Fresh water",NA,NA
"Cosmetics","PS","Fresh water (MP)",NA,NA
"Cosmetics","PS","Subsurface soil (MP)",NA,NA
"Cosmetics","PS","Coastal and ocean water",NA,NA
"Cosmetics","PS","Coastal and ocean water (MP)",NA,NA
"Cosmetics","EPS","Soil",NA,NA
"Cosmetics","EPS","Soil (MP)",NA,NA
"Cosmetics","EPS","Fresh water",NA,NA
"Cosmetics","EPS","Fresh water (MP)",NA,NA
"Cosmetics","EPS","Subsurface soil (MP)",NA,NA
"Cosmetics","EPS","Coastal and ocean water",NA,NA
"Cosmetics","EPS","Coastal and ocean water (MP)",NA,NA
"Cosmetics","PVC","Soil",NA,NA
"Cosmetics","PVC","Soil (MP)",NA,NA
"Cosmetics","PVC","Fresh water",NA,NA
"Cosmetics","PVC","Fresh water (MP)",NA,NA
"Cosmetics","PVC","Subsurface soil (MP)",NA,NA
"Cosmetics","PVC","Coastal and ocean water",NA,NA
"Cosmetics","PVC","Coastal and ocean water (MP)",NA,NA
"Cosmetics","PET","Soil",0,0
"Cosmetics","PET","Soil (MP)",0,0
"Cosmetics","PET","Fresh water",0,0
"Cosmetics","PET","Fresh water (MP)",0.0274462105463641,0.0150287180884741
"Cosmetics","PET","Subsurface soil (MP)",0.138160941993616,0.0681822907658098
"Cosmetics","PET","Coastal and ocean water",0,0
"Cosmetics","PET","Coastal and ocean water (MP)",0.0134565471635429,0.0280357795904053
"ShotgunCartridges","LDPE","Soil",0.61096626012547,0.223666675671971
"ShotgunCartridges","LDPE","Soil (MP)",0,0
"ShotgunCartridges","LDPE","Fresh water",0.0992697963704932,0.0405744569322248
"ShotgunCartridges","LDPE","Fresh water (MP)",0,0
"ShotgunCartridges","LDPE","Subsurface soil (MP)",0,0
"ShotgunCartridges","LDPE","Coastal and ocean water",8.31545713638631e-07,4.8450354693199e-07
"ShotgunCartridges","LDPE","Coastal and ocean water (MP)",0,0
"ShotgunCartridges","HDPE","Soil",NA,NA
"ShotgunCartridges","HDPE","Soil (MP)",NA,NA
"ShotgunCartridges","HDPE","Fresh water",NA,NA
"ShotgunCartridges","HDPE","Fresh water (MP)",NA,NA
"ShotgunCartridges","HDPE","Subsurface soil (MP)",NA,NA
"ShotgunCartridges","HDPE","Coastal and ocean water",NA,NA
"ShotgunCartridges","HDPE","Coastal and ocean water (MP)",NA,NA
"ShotgunCartridges","PP","Soil",NA,NA
"ShotgunCartridges","PP","Soil (MP)",NA,NA
"ShotgunCartridges","PP","Fresh water",NA,NA
"ShotgunCartridges","PP","Fresh water (MP)",NA,NA
"ShotgunCartridges","PP","Subsurface soil (MP)",NA,NA
"ShotgunCartridges","PP","Coastal and ocean water",NA,NA
"ShotgunCartridges","PP","Coastal and ocean water (MP)",NA,NA
"ShotgunCartridges","PS","Soil",NA,NA
"ShotgunCartridges","PS","Soil (MP)",NA,NA
"ShotgunCartridges","PS","Fresh water",NA,NA
"ShotgunCartridges","PS","Fresh water (MP)",NA,NA
"ShotgunCartridges","PS","Subsurface soil (MP)",NA,NA
"ShotgunCartridges","PS","Coastal and ocean water",NA,NA
"ShotgunCartridges","PS","Coastal and ocean water (MP)",NA,NA
"ShotgunCartridges","EPS","Soil",NA,NA
"ShotgunCartridges","EPS","Soil (MP)",NA,NA
"ShotgunCartridges","EPS","Fresh water",NA,NA
"ShotgunCartridges","EPS","Fresh water (MP)",NA,NA
"ShotgunCartridges","EPS","Subsurface soil (MP)",NA,NA
"ShotgunCartridges","EPS","Coastal and ocean water",NA,NA
"ShotgunCartridges","EPS","Coastal and ocean water (MP)",NA,NA
"ShotgunCartridges","PVC","Soil",NA,NA
"ShotgunCartridges","PVC","Soil (MP)",NA,NA
"ShotgunCartridges","PVC","Fresh water",NA,NA
"ShotgunCartridges","PVC","Fresh water (MP)",NA,NA
"ShotgunCartridges","PVC","Subsurface soil (MP)",NA,NA
"ShotgunCartridges","PVC","Coastal and ocean water",NA,NA
"ShotgunCartridges","PVC","Coastal and ocean water (MP)",NA,NA
"ShotgunCartridges","PET","Soil",NA,NA
"ShotgunCartridges","PET","Soil (MP)",NA,NA
"ShotgunCartridges","PET","Fresh water",NA,NA
"ShotgunCartridges","PET","Fresh water (MP)",NA,NA
"ShotgunCartridges","PET","Subsurface soil (MP)",NA,NA
"ShotgunCartridges","PET","Coastal and ocean water",NA,NA
"ShotgunCartridges","PET","Coastal and ocean water (MP)",NA,NA
"OtherOther","LDPE","Soil",0.000365198751270704,0.000210990879399549
"OtherOther","LDPE","Soil (MP)",0,0
"OtherOther","LDPE","Fresh water",2.2532440351156e-06,1.54135172169411e-06
"OtherOther","LDPE","Fresh water (MP)",0,0
"OtherOther","LDPE","Subsurface soil (MP)",0,0
"OtherOther","LDPE","Coastal and ocean water",8.35871009929373e-07,4.88459077214872e-07
"OtherOther","LDPE","Coastal and ocean water (MP)",0,0
"OtherOther","HDPE","Soil",0.000363411504367745,0.000208520307857268
"OtherOther","HDPE","Soil (MP)",0,0
"OtherOther","HDPE","Fresh water",2.24637914232129e-06,1.54452408856983e-06
"OtherOther","HDPE","Fresh water (MP)",0,0
"OtherOther","HDPE","Subsurface soil (MP)",0,0
"OtherOther","HDPE","Coastal and ocean water",8.38356704690995e-07,4.94866522163143e-07
"OtherOther","HDPE","Coastal and ocean water (MP)",0,0
"OtherOther","PP","Soil",0.000362553891691139,0.000207636607168883
"OtherOther","PP","Soil (MP)",0,0
"OtherOther","PP","Fresh water",2.25595369023977e-06,1.55618546247674e-06
"OtherOther","PP","Fresh water (MP)",0,0
"OtherOther","PP","Subsurface soil (MP)",0,0
"OtherOther","PP","Coastal and ocean water",8.34848695280192e-07,4.91890926863526e-07
"OtherOther","PP","Coastal and ocean water (MP)",0,0
"OtherOther","PS","Soil",0.000360734010956613,0.00020907649470209
"OtherOther","PS","Soil (MP)",0,0
"OtherOther","PS","Fresh water",2.2387287969305e-06,1.54618441214099e-06
"OtherOther","PS","Fresh water (MP)",0,0
"OtherOther","PS","Subsurface soil (MP)",0,0
"OtherOther","PS","Coastal and ocean water",8.28994070426554e-07,4.92652332827346e-07
"OtherOther","PS","Coastal and ocean water (MP)",0,0
"OtherOther","EPS","Soil",0.000361709928375554,0.000208010777390913
"OtherOther","EPS","Soil (MP)",0,0
"OtherOther","EPS","Fresh water",2.2655023407945e-06,1.54158462128291e-06
"OtherOther","EPS","Fresh water (MP)",0,0
"OtherOther","EPS","Subsurface soil (MP)",0,0
"OtherOther","EPS","Coastal and ocean water",8.39011720156911e-07,4.98006622008265e-07
"OtherOther","EPS","Coastal and ocean water (MP)",0,0
"OtherOther","PVC","Soil",0.000365256476114651,0.000208868713878515
"OtherOther","PVC","Soil (MP)",0,0
"OtherOther","PVC","Fresh water",2.26594779568935e-06,1.54374381109437e-06
"OtherOther","PVC","Fresh water (MP)",0,0
"OtherOther","PVC","Subsurface soil (MP)",0,0
"OtherOther","PVC","Coastal and ocean water",8.33559372123639e-07,4.88629291369253e-07
"OtherOther","PVC","Coastal and ocean water (MP)",0,0
"OtherOther","PET","Soil",0.000364713606000039,0.000208685531139691
"OtherOther","PET","Soil (MP)",0,0
"OtherOther","PET","Fresh water",2.26593318171496e-06,1.54805172000259e-06
"OtherOther","PET","Fresh water (MP)",0,0
"OtherOther","PET","Subsurface soil (MP)",0,0
"OtherOther","PET","Coastal and ocean water",8.28578527127267e-07,4.84668434426947e-07
"OtherOther","PET","Coastal and ocean water (MP)",0,0
"FishingGearOcean","LDPE","Soil",0,0
"FishingGearOcean","LDPE","Soil (MP)",0,0
"FishingGearOcean","LDPE","Fresh water",0,0
"FishingGearOcean","LDPE","Fresh water (MP)",0,0
"FishingGearOcean","LDPE","Subsurface soil (MP)",0,0
"FishingGearOcean","LDPE","Coastal and ocean water",0.0475057434988383,0.0235390401529031
"FishingGearOcean","LDPE","Coastal and ocean water (MP)",0.00738492554705597,0.0014825901483947
"FishingGearOcean","HDPE","Soil",0,0
"FishingGearOcean","HDPE","Soil (MP)",0,0
"FishingGearOcean","HDPE","Fresh water",0,0
"FishingGearOcean","HDPE","Fresh water (MP)",0,0
"FishingGearOcean","HDPE","Subsurface soil (MP)",0,0
"FishingGearOcean","HDPE","Coastal and ocean water",0.047571878232657,0.0236593069731951
