"prod","mat","dest","EM.mean","EM.sd","M.mean","M.sd","EM.percap.mean","EM.percap.sd"
"ConsumerOther","EPS","Soil",0.00012602267494872,8.18022565108708e-05,1.01218993625087,0.429727790086142,0.0228083284917285,0.0148050558252615
"ConsumerOther","EPS","Soil (MP)",3.05080068333041e-05,2.47040834874868e-05,1.01218993625087,0.429727790086142,0.00552151937550162,0.00447109102785642
"ConsumerOther","EPS","Fresh water",5.284421182868e-07,4.42262833716015e-07,1.01218993625087,0.429727790086142,9.56405775996635e-05,8.00433413683865e-05
"ConsumerOther","EPS","Fresh water (MP)",0,0,1.01218993625087,0.429727790086142,0,0
"ConsumerOther","EPS","Subsurface soil (MP)",0,0,1.01218993625087,0.429727790086142,0,0
"ConsumerOther","EPS","Coastal and ocean water",9.43865566327027e-08,7.2426710134689e-08,1.01218993625087,0.429727790086142,1.70826368330765e-05,1.31082140336997e-05
"ConsumerOther","EPS","Coastal and ocean water (MP)",0,0,1.01218993625087,0.429727790086142,0,0
"ConsumerOther","PVC","Soil",0.00207938708726383,0.00185655636755437,1.73582941824193,0.727568730075166,0.376339763991447,0.336010543434513
"ConsumerOther","PVC","Soil (MP)",5.12822607265711e-05,4.12208154395422e-05,1.73582941824193,0.727568730075166,0.00928136661855538,0.00746038678852487
"ConsumerOther","PVC","Fresh water",8.51787184963129e-05,9.36590647266551e-05,1.73582941824193,0.727568730075166,0.0154161478698887,0.0169509710485265
"ConsumerOther","PVC","Fresh water (MP)",0,0,1.73582941824193,0.727568730075166,0,0
"ConsumerOther","PVC","Subsurface soil (MP)",0,0,1.73582941824193,0.727568730075166,0,0
"ConsumerOther","PVC","Coastal and ocean water",7.28878877902471e-06,6.97706731126325e-06,1.73582941824193,0.727568730075166,0.00131916806913095,0.00126275087565748
"ConsumerOther","PVC","Coastal and ocean water (MP)",0,0,1.73582941824193,0.727568730075166,0,0
"ConsumerOther","PET","Soil",0.010619546529366,0.00948153761247567,8.19231017292755,3.42452669419023,1.9219882911828,1.71602471190222
"ConsumerOther","PET","Soil (MP)",0.000245384117141813,0.000200654888961677,8.19231017292755,3.42452669419023,0.0444110677122246,0.0363157076515915
"ConsumerOther","PET","Fresh water",0.000449206409642801,0.000502861030604029,8.19231017292755,3.42452669419023,0.0813000307753511,0.0910107611695506
"ConsumerOther","PET","Fresh water (MP)",0,0,8.19231017292755,3.42452669419023,0,0
"ConsumerOther","PET","Subsurface soil (MP)",0,0,8.19231017292755,3.42452669419023,0,0
"ConsumerOther","PET","Coastal and ocean water",3.81686373642989e-05,3.75862724072742e-05,8.19231017292755,3.42452669419023,0.00690798556244609,0.00680258571081387
"ConsumerOther","PET","Coastal and ocean water (MP)",0,0,8.19231017292755,3.42452669419023,0,0
"AgriculturalPackagingFilms","LDPE","Soil",0.00134197721582623,0.0008120813259087,1.28147276442189,0.553463389177399,0.242878967451173,0.146975277670158
"AgriculturalPackagingFilms","LDPE","Soil (MP)",0.000189256825753979,0.000155034652824651,1.28147276442189,0.553463389177399,0.0342528188110202,0.0280590877051658
"AgriculturalPackagingFilms","LDPE","Fresh water",6.67806499325293e-07,5.55975249180358e-07,1.28147276442189,0.553463389177399,0.000120863566907467,0.000100623686346415
"AgriculturalPackagingFilms","LDPE","Fresh water (MP)",0,0,1.28147276442189,0.553463389177399,0,0
"AgriculturalPackagingFilms","LDPE","Subsurface soil (MP)",0,0,1.28147276442189,0.553463389177399,0,0
"AgriculturalPackagingFilms","LDPE","Coastal and ocean water",1.21049890813278e-07,9.26957064298135e-08,1.28147276442189,0.553463389177399,2.19083246303142e-05,1.67766167706274e-05
"AgriculturalPackagingFilms","LDPE","Coastal and ocean water (MP)",0,0,1.28147276442189,0.553463389177399,0,0
