Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Agriculture to Dumping,3.87$\pm$1.9,0.343$\pm$0.16,1.71$\pm$0.78,0.007$\pm$0.0045,0$\pm$0,0.0685$\pm$0.035,0.159$\pm$0.1,6.16$\pm$2.1,4.22$\pm$1.9,0.000007$\pm$0.0000045,2,1,2,1,0,1,1,2,2,1
Agriculture to Organic waste collection,114$\pm$45,4.7$\pm$2.1,51.3$\pm$19,0.0432$\pm$0.021,0$\pm$0,0.84$\pm$0.38,4.84$\pm$2.4,176$\pm$48,119$\pm$45,0.0000432$\pm$0.000021,6,2,4,1,0,1,2,6,6,1
Agriculture to Soil (MP),75.3$\pm$38,1.35$\pm$1.2,12.4$\pm$10,0.00762$\pm$0.0046,0$\pm$0,0.528$\pm$0.26,2.07$\pm$1.7,91.6$\pm$40,76.6$\pm$38,0.00000762$\pm$0.0000046,4,2,4,1,0,1,2,4,4,1
Agriculture to Soil,9.06$\pm$4.7,3.76$\pm$2.3,2.18$\pm$0.94,0.155$\pm$0.11,0$\pm$0,1.43$\pm$0.88,0.105$\pm$0.072,16.7$\pm$5.4,12.8$\pm$5.2,0.000155$\pm$0.00011,2,2,2,1,0,2,1,4,4,1
Hygiene products to Waste collection and recycling,0$\pm$0,195$\pm$130,269$\pm$180,0$\pm$0,0$\pm$0,0$\pm$0,369$\pm$220,833$\pm$340,195$\pm$130,0$\pm$0,0,6,6,0,0,0,6,6,6,0
Hygiene products to Storm water and wastewater,0$\pm$0,112$\pm$78,118$\pm$82,0$\pm$0,0$\pm$0,0$\pm$0,108$\pm$83,338$\pm$150,112$\pm$78,0$\pm$0,0,6,6,0,0,0,6,6,6,0
Hygiene products to Dumping,0$\pm$0,0.285$\pm$0.2,0.357$\pm$0.25,0$\pm$0,0$\pm$0,0$\pm$0,0.442$\pm$0.3,1.08$\pm$0.48,0.285$\pm$0.2,0$\pm$0,0,1,1,0,0,0,1,2,1,0
PCCP to Waste collection and recycling,0$\pm$0,0.0881$\pm$0.071,0.000207$\pm$0.00017,0$\pm$0,0$\pm$0,0$\pm$0,0.000448$\pm$0.00036,0.0888$\pm$0.071,0.0881$\pm$0.071,0$\pm$0,0,1,1,0,0,0,1,1,1,0
PCCP to Storm water and wastewater (MP),0$\pm$0,1.66$\pm$1.1,0.00393$\pm$0.0025,0$\pm$0,0$\pm$0,0$\pm$0,0.00853$\pm$0.0054,1.68$\pm$1.1,1.66$\pm$1.1,0$\pm$0,0,2,1,0,0,0,1,2,2,0
Clothing to Waste collection and recycling,0$\pm$0,50$\pm$37,1380$\pm$620,0$\pm$0,0$\pm$0,0$\pm$0,7200$\pm$2500,8630$\pm$2600,50$\pm$37,0$\pm$0,0,4,8,0,0,0,8,8,4,0
Clothing to Storm water and wastewater (MP),0$\pm$0,0.388$\pm$0.29,10.7$\pm$5,0$\pm$0,0$\pm$0,0$\pm$0,56$\pm$20,67.1$\pm$21,0.388$\pm$0.29,0$\pm$0,0,1,4,0,0,0,4,4,1,0
Clothing to Dumping,0$\pm$0,0.0456$\pm$0.042,1.28$\pm$0.77,0$\pm$0,0$\pm$0,0$\pm$0,6.65$\pm$3.4,7.97$\pm$3.5,0.0456$\pm$0.042,0$\pm$0,0,1,2,0,0,0,2,2,1,0
Clothing to Indoor air (MP),0$\pm$0,0.143$\pm$0.17,3.96$\pm$3.8,0$\pm$0,0$\pm$0,0$\pm$0,20.6$\pm$18,24.7$\pm$20,0.143$\pm$0.17,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Clothing to Air (MP),0$\pm$0,0.0599$\pm$0.063,1.65$\pm$1.3,0$\pm$0,0$\pm$0,0$\pm$0,8.64$\pm$6.3,10.3$\pm$7.2,0.0599$\pm$0.063,0$\pm$0,0,1,2,0,0,0,2,4,1,0
Household textiles to Waste collection and recycling,0$\pm$0,7.17$\pm$4,1080$\pm$350,0$\pm$0,0$\pm$0,0$\pm$0,3300$\pm$1000,4380$\pm$1100,7.17$\pm$4,0$\pm$0,0,2,8,0,0,0,8,8,2,0
Household textiles to Storm water and wastewater (MP),0$\pm$0,0.00446$\pm$0.0025,0.669$\pm$0.23,0$\pm$0,0$\pm$0,0$\pm$0,2.05$\pm$0.66,2.72$\pm$0.72,0.00446$\pm$0.0025,0$\pm$0,0,1,1,0,0,0,2,2,1,0
Household textiles to Dumping,0$\pm$0,0.00666$\pm$0.0049,0.995$\pm$0.5,0$\pm$0,0$\pm$0,0$\pm$0,3.04$\pm$1.4,4.04$\pm$1.5,0.00666$\pm$0.0049,0$\pm$0,0,1,1,0,0,0,2,2,1,0
Household textiles to Indoor air (MP),0$\pm$0,0.0126$\pm$0.013,1.9$\pm$1.7,0$\pm$0,0$\pm$0,0$\pm$0,5.83$\pm$5.1,7.75$\pm$6.5,0.0126$\pm$0.013,0$\pm$0,0,1,2,0,0,0,2,2,1,0
Household textiles to Air (MP),0$\pm$0,0.000632$\pm$0.00058,0.0952$\pm$0.071,0$\pm$0,0$\pm$0,0$\pm$0,0.292$\pm$0.22,0.388$\pm$0.27,0.000632$\pm$0.00058,0$\pm$0,0,1,1,0,0,0,1,1,1,0
Other products to Waste collection and recycling,7050$\pm$2900,6980$\pm$2900,21000$\pm$6900,8890$\pm$3000,569$\pm$240,9670$\pm$3700,2100$\pm$1200,56200$\pm$9400,14000$\pm$4100,9.46$\pm$3,8,8,10,8,6,8,8,10,10,8
Other products to Storm water and wastewater (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,5.45$\pm$3.2,0$\pm$0,5.45$\pm$3.2,0$\pm$0,0$\pm$0,0,0,0,0,0,2,0,2,0,0
Other products to Dumping,6.5$\pm$3.7,6.48$\pm$3.5,18.5$\pm$8.7,8.46$\pm$3.8,0.532$\pm$0.29,9.05$\pm$4.3,1.75$\pm$1.3,51.3$\pm$12,13$\pm$5.1,0.00899$\pm$0.0038,2,2,4,2,1,2,2,4,4,2
Other products to Organic waste collection,3.81$\pm$1.9,9.05$\pm$4.6,10.4$\pm$5.2,7.25$\pm$3.7,1.58$\pm$0.79,6.63$\pm$3.3,0.323$\pm$0.16,39$\pm$8.7,12.9$\pm$5,0.00883$\pm$0.0038,2,2,4,2,2,2,1,4,4,2
Other products to Soil (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,3.64$\pm$2.1,0$\pm$0,3.64$\pm$2.1,0$\pm$0,0$\pm$0,0,0,0,0,0,2,0,2,0,0
Other products to Soil,0.269$\pm$0.17,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.269$\pm$0.17,0.269$\pm$0.17,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Other products to Indoor air (MP),0.666$\pm$0.41,1.58$\pm$0.99,1.79$\pm$1.1,1.27$\pm$0.79,0.275$\pm$0.17,2.96$\pm$1.6,0.0562$\pm$0.035,8.61$\pm$2.4,2.25$\pm$1.1,0.00155$\pm$0.00081,1,2,2,2,1,2,1,2,2,2
Other products to Air (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,3.65$\pm$2.4,0$\pm$0,3.65$\pm$2.4,0$\pm$0,0$\pm$0,0,0,0,0,0,2,0,2,0,0
Other products to Export,9.94$\pm$12,9.42$\pm$11,344$\pm$410,197$\pm$230,0$\pm$0,79.6$\pm$95,0.0366$\pm$0.043,640$\pm$480,19.4$\pm$16,0.197$\pm$0.23,2,2,6,6,0,4,1,6,4,6
Other products to Fresh water,0.0433$\pm$0.028,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.0433$\pm$0.028,0.0433$\pm$0.028,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Fishing gear to Waste collection and recycling,10.3$\pm$1.2,10.3$\pm$1.2,4.52$\pm$0.54,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,25.2$\pm$1.8,20.6$\pm$1.7,0$\pm$0,4,4,2,0,0,0,0,4,4,0
Fishing gear to Fresh water (MP),0.0164$\pm$0.0045,0.0164$\pm$0.0045,0.00721$\pm$0.002,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.0401$\pm$0.0067,0.0328$\pm$0.0064,0$\pm$0,1,1,1,0,0,0,0,1,1,0
Fishing gear to Coastal and ocean water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fishing gear to Coastal and ocean water (MP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waste collection and recycling to Storm water and wastewater (MP),4.89$\pm$3.8,13$\pm$9.9,48.7$\pm$40,2.18$\pm$1.7,0.0269$\pm$0.013,15.5$\pm$13,1.1$\pm$0.51,85.3$\pm$43,17.9$\pm$11,0.00221$\pm$0.0017,2,4,4,2,1,4,2,4,4,2
Waste collection and recycling to Litter,188$\pm$100,523$\pm$400,282$\pm$180,0$\pm$0,557$\pm$430,1070$\pm$810,65.1$\pm$51,2680$\pm$1000,711$\pm$410,0.557$\pm$0.43,6,6,6,0,6,8,4,8,6,6
Waste collection and recycling to Soil (MP),1.09$\pm$0.7,1.05$\pm$0.77,4.86$\pm$3.2,0.197$\pm$0.14,0.0589$\pm$0.048,1.14$\pm$0.99,0.374$\pm$0.16,8.77$\pm$3.5,2$\pm$1,0.000256$\pm$0.00015,2,2,2,1,1,2,1,2,2,1
Waste collection and recycling to Soil,2.91$\pm$1.4,3.32$\pm$1.7,5.26$\pm$2.5,1.46$\pm$0.75,0.329$\pm$0.16,1.2$\pm$0.62,4.24$\pm$1.9,18.7$\pm$3.9,6.22$\pm$2.2,0.00179$\pm$0.00077,2,2,2,2,1,2,2,4,2,2
Waste collection and recycling to Air (MP),0.283$\pm$0.29,0.743$\pm$0.76,2.95$\pm$3,0.132$\pm$0.13,0$\pm$0,0.961$\pm$0.97,0.000117$\pm$0.00012,5.07$\pm$3.3,1.03$\pm$0.82,0.000132$\pm$0.00013,1,1,2,1,0,1,1,2,2,1
Waste collection and recycling to Landfill,20000$\pm$6600,27800$\pm$8400,41700$\pm$11000,10500$\pm$3300,2070$\pm$740,8250$\pm$2800,24900$\pm$8100,135000$\pm$18000,47700$\pm$11000,12.6$\pm$3.4,10,10,10,10,8,8,10,10,10,10
Waste collection and recycling to Reuse,10500$\pm$5000,5400$\pm$1800,23700$\pm$7000,1150$\pm$500,746$\pm$390,3470$\pm$1200,8900$\pm$2700,53800$\pm$9200,15900$\pm$5300,1.89$\pm$0.64,10,8,10,8,6,8,8,10,10,8
Waste collection and recycling to End-of-life,14800$\pm$5200,16900$\pm$6000,28200$\pm$8800,6130$\pm$2500,14900$\pm$5900,31400$\pm$11000,14800$\pm$5900,127000$\pm$18000,31700$\pm$7900,21$\pm$6.4,10,10,10,8,10,10,10,10,10,10
Storm water and wastewater to Waste collection and recycling,0.681$\pm$0.77,50.1$\pm$42,52.1$\pm$43,0.176$\pm$0.19,0.0589$\pm$0.07,0.0402$\pm$0.047,48.7$\pm$45,152$\pm$81,50.8$\pm$42,0.000235$\pm$0.0002,1,4,4,1,1,1,4,6,4,1
Storm water and wastewater to Compost,0.224$\pm$0.31,35.9$\pm$29,38.3$\pm$31,0.0579$\pm$0.078,0.0193$\pm$0.028,0.0131$\pm$0.019,35.2$\pm$30,110$\pm$57,36.1$\pm$29,0.0000772$\pm$0.000083,1,4,4,1,1,1,4,6,4,1
Storm water and wastewater to Fresh water,11.4$\pm$10,12.4$\pm$10,12.7$\pm$9.5,2.98$\pm$2.6,0.989$\pm$0.96,0.672$\pm$0.64,19.1$\pm$17,60.2$\pm$25,23.8$\pm$14,0.00397$\pm$0.0027,4,4,4,2,1,1,4,4,4,2
Storm water and wastewater to Coastal and ocean water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater to Landfill,0.061$\pm$0.087,9.71$\pm$8.1,10.4$\pm$8.8,0.0158$\pm$0.022,0.00528$\pm$0.008,0.00353$\pm$0.0052,9.54$\pm$8.6,29.7$\pm$16,9.77$\pm$8.1,0.0000211$\pm$0.000023,1,2,4,1,1,1,2,4,2,1
Storm water and wastewater to End-of-life,0.102$\pm$0.14,16.4$\pm$14,17.6$\pm$15,0.0266$\pm$0.037,0.00888$\pm$0.013,0.00597$\pm$0.0086,16$\pm$14,50.1$\pm$27,16.5$\pm$14,0.0000354$\pm$0.000039,1,4,4,1,1,1,4,4,4,1
Storm water and wastewater to Sludge amended soil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater (MP) to Compost (MP),3.19$\pm$1.9,6.76$\pm$4.7,32.6$\pm$19,1.03$\pm$0.8,0.0692$\pm$0.037,9.23$\pm$6.2,28.6$\pm$11,81.5$\pm$24,9.95$\pm$5.1,0.0011$\pm$0.0008,2,2,4,2,1,2,4,4,2,2
Storm water and wastewater (MP) to Soil (MP),1.98$\pm$1.2,2.94$\pm$2.3,14.3$\pm$10,0.44$\pm$0.41,0.0639$\pm$0.042,3.86$\pm$3.2,11.7$\pm$7.1,35.2$\pm$13,4.93$\pm$2.6,0.000504$\pm$0.00041,2,2,4,1,1,2,4,4,2,1
Storm water and wastewater (MP) to Fresh water (MP),0.673$\pm$0.49,0.66$\pm$0.7,3.2$\pm$3.2,0.094$\pm$0.12,0.0276$\pm$0.019,2.45$\pm$1.5,2.32$\pm$2.5,9.42$\pm$4.4,1.33$\pm$0.86,0.000122$\pm$0.00012,1,1,2,1,1,2,2,2,2,1
Storm water and wastewater (MP) to Coastal and ocean water (MP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater (MP) to Landfill,0.863$\pm$0.56,1.84$\pm$1.4,8.82$\pm$5.6,0.278$\pm$0.22,0.0187$\pm$0.011,2.49$\pm$1.8,7.76$\pm$3.3,22.1$\pm$6.9,2.7$\pm$1.5,0.000297$\pm$0.00023,1,2,2,1,1,2,2,4,2,1
Storm water and wastewater (MP) to End-of-life,1.46$\pm$0.91,3.1$\pm$2.3,14.8$\pm$9.2,0.47$\pm$0.38,0.0315$\pm$0.018,4.2$\pm$2.9,13.1$\pm$5.5,37.2$\pm$11,4.55$\pm$2.4,0.000502$\pm$0.00038,2,2,4,1,1,2,4,4,2,1
Storm water and wastewater (MP) to Sludge amended soil (MP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On-the-go consumption to Waste collection and recycling,537$\pm$320,1000$\pm$540,1980$\pm$1100,301$\pm$170,0$\pm$0,235$\pm$130,5290$\pm$3200,9350$\pm$3500,1540$\pm$630,0.301$\pm$0.17,6,8,8,6,0,6,8,8,8,6
On-the-go consumption to Litter,94.8$\pm$67,179$\pm$120,353$\pm$240,53.5$\pm$37,0$\pm$0,42$\pm$28,937$\pm$680,1660$\pm$730,274$\pm$140,0.0535$\pm$0.037,4,6,6,4,0,4,6,8,6,4
Litter to Waste collection and recycling,584$\pm$360,773$\pm$410,711$\pm$340,140$\pm$86,299$\pm$260,535$\pm$500,990$\pm$640,4030$\pm$1100,1360$\pm$540,0.439$\pm$0.27,6,6,6,6,6,6,6,8,8,6
Litter to Storm water and wastewater,12.5$\pm$11,12.8$\pm$11,13.1$\pm$10,3.26$\pm$2.8,1.08$\pm$1.1,0.735$\pm$0.7,20.3$\pm$19,63.8$\pm$27,25.3$\pm$16,0.00434$\pm$0.003,4,4,4,2,2,1,4,4,4,2
Litter to Soil,149$\pm$94,347$\pm$280,270$\pm$170,22.4$\pm$15,302$\pm$290,589$\pm$540,283$\pm$230,1960$\pm$730,496$\pm$290,0.324$\pm$0.29,6,6,6,4,6,6,6,8,6,6
Litter to Fresh water,1.32$\pm$1.1,1.37$\pm$1.1,1.45$\pm$1.1,0.357$\pm$0.29,0.114$\pm$0.11,0.092$\pm$0.074,2.28$\pm$2,6.98$\pm$2.8,2.68$\pm$1.6,0.000472$\pm$0.00031,2,2,2,1,1,1,2,2,2,1
Litter to Coastal and ocean water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumping to Litter,27.2$\pm$10,30.8$\pm$12,51.5$\pm$17,15.7$\pm$5.4,2.3$\pm$0.99,11.3$\pm$4.4,39.5$\pm$15,178$\pm$28,58$\pm$16,0.018$\pm$0.0055,4,4,4,4,2,4,4,6,4,4
Unintended C&D waste to Waste collection and recycling,105$\pm$80,3.55$\pm$2.8,0$\pm$0,0$\pm$0,566$\pm$440,301$\pm$210,0$\pm$0,976$\pm$500,109$\pm$80,0.566$\pm$0.44,6,2,0,0,6,6,0,6,6,6
Unintended C&D waste to Soil,3.15$\pm$3,0.106$\pm$0.1,0$\pm$0,0$\pm$0,16.8$\pm$15,9.07$\pm$8.1,0$\pm$0,29.1$\pm$17,3.26$\pm$3,0.0168$\pm$0.015,2,1,0,0,4,2,0,4,2,4
Unintended C&D waste to Fresh water,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.187$\pm$0.18,0$\pm$0,0$\pm$0,0.187$\pm$0.18,0$\pm$0,0.000187$\pm$0.00018,0,0,0,0,1,0,0,1,0,1
Unintended C&D waste to Coastal and ocean water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indoor air to Waste collection and recycling,0.34$\pm$0.27,0.887$\pm$0.67,3.89$\pm$3,0.651$\pm$0.51,0.139$\pm$0.11,4.89$\pm$3.2,13.5$\pm$12,24.3$\pm$14,1.23$\pm$0.72,0.00079$\pm$0.00052,1,1,2,1,1,2,4,4,2,1
Indoor air to Storm water and wastewater (MP),0.0608$\pm$0.052,0.157$\pm$0.13,0.691$\pm$0.57,0.116$\pm$0.1,0.0248$\pm$0.021,0.871$\pm$0.63,2.4$\pm$2.3,4.32$\pm$2.6,0.218$\pm$0.14,0.000141$\pm$0.0001,1,1,1,1,1,1,2,2,1,1
Indoor air to Air (MP),0.265$\pm$0.25,0.695$\pm$0.64,3.07$\pm$2.8,0.506$\pm$0.49,0.111$\pm$0.1,3.77$\pm$3.1,10.6$\pm$11,19$\pm$13,0.96$\pm$0.68,0.000616$\pm$0.0005,1,1,2,1,1,2,4,4,1,1
Air to Soil (MP),0.541$\pm$0.37,1.48$\pm$0.99,7.65$\pm$4.6,0.629$\pm$0.5,1.56$\pm$0.7,8.27$\pm$4.1,19.3$\pm$15,39.4$\pm$18,2.02$\pm$1.1,0.00219$\pm$0.00086,1,2,2,1,2,2,4,4,2,2
Air to Fresh water (MP),0.00745$\pm$0.008,0.02$\pm$0.02,0.105$\pm$0.1,0.00857$\pm$0.0099,0.0215$\pm$0.019,0.113$\pm$0.1,0.261$\pm$0.29,0.537$\pm$0.33,0.0275$\pm$0.021,0.0000301$\pm$0.000021,1,1,1,1,1,1,1,1,1,1
Air to Coastal and ocean water (MP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organic waste collection to Compost,1.89$\pm$1.3,1.12$\pm$0.8,2.52$\pm$1.8,0.299$\pm$0.21,0.0403$\pm$0.028,0.25$\pm$0.17,1.01$\pm$0.74,7.13$\pm$2.5,3$\pm$1.5,0.00034$\pm$0.00021,2,2,2,1,1,1,2,2,2,1
Organic waste collection to Compost (MP),1.58$\pm$1.1,0.928$\pm$0.69,2.12$\pm$1.6,0.251$\pm$0.19,0.0332$\pm$0.024,0.21$\pm$0.15,0.852$\pm$0.66,5.98$\pm$2.2,2.51$\pm$1.3,0.000284$\pm$0.00019,2,1,2,1,1,1,1,2,2,1
Organic waste collection to End-of-life,292$\pm$110,173$\pm$73,390$\pm$160,46.5$\pm$19,6.2$\pm$2.4,39.1$\pm$15,158$\pm$69,1110$\pm$220,465$\pm$130,0.0527$\pm$0.019,6,6,6,4,2,4,6,8,6,4
Compost to Soil,2.11$\pm$1.3,37$\pm$29,40.9$\pm$32,0.357$\pm$0.24,0.0596$\pm$0.042,0.263$\pm$0.18,36.2$\pm$30,117$\pm$57,39.1$\pm$29,0.000417$\pm$0.00024,2,4,4,1,1,1,4,6,4,1
Compost (MP) to Soil (MP),4.78$\pm$2.3,7.69$\pm$4.8,34.7$\pm$19,1.28$\pm$0.83,0.102$\pm$0.045,9.44$\pm$6.2,29.5$\pm$11,87.5$\pm$24,12.5$\pm$5.2,0.00138$\pm$0.00083,2,2,4,2,1,2,4,4,4,2
