Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Other products to Soil,0.85$\pm$0.53,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.85$\pm$0.53,0.85$\pm$0.53,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Other products to Indoor air (MP),2.12$\pm$1.3,5$\pm$3,5.74$\pm$3.5,4.05$\pm$2.5,0.868$\pm$0.53,9.2$\pm$5,0.177$\pm$0.11,27.1$\pm$7.4,7.12$\pm$3.3,0.00491$\pm$0.0025,2,2,2,2,1,2,1,4,2,2
Other products to Air (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,11.2$\pm$7.3,0$\pm$0,11.2$\pm$7.3,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
Other products to Export,93.1$\pm$56,87.6$\pm$52,3280$\pm$2000,1880$\pm$1100,0$\pm$0,743$\pm$450,0.344$\pm$0.21,6080$\pm$2300,181$\pm$76,1.88$\pm$1.1,4,4,8,8,0,6,1,8,6,8
Other products to Fresh water,0.137$\pm$0.091,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.137$\pm$0.091,0.137$\pm$0.091,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Fishing gear to Waste collection and recycling,49$\pm$9.1,49$\pm$9,22$\pm$4.1,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,120$\pm$13,97.9$\pm$13,0$\pm$0,4,4,4,0,0,0,0,6,4,0
Fishing gear to Fresh water (MP),0.00324$\pm$0.0012,0.00323$\pm$0.0012,0.00142$\pm$0.00052,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.00788$\pm$0.0018,0.00646$\pm$0.0017,0$\pm$0,1,1,1,0,0,0,0,1,1,0
Fishing gear to Coastal and ocean water,2.36$\pm$1.3,2.36$\pm$1.3,0.411$\pm$0.1,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,5.14$\pm$1.8,4.72$\pm$1.8,0$\pm$0,2,2,1,0,0,0,0,2,2,0
Fishing gear to Coastal and ocean water (MP),0.372$\pm$0.1,0.372$\pm$0.1,0.163$\pm$0.045,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.906$\pm$0.15,0.743$\pm$0.14,0$\pm$0,1,1,1,0,0,0,0,1,1,0
Waste collection and recycling to Storm water and wastewater (MP),33.6$\pm$15,85.8$\pm$37,347$\pm$150,14.8$\pm$6.6,0.0936$\pm$0.043,105$\pm$47,3.7$\pm$1.7,590$\pm$170,119$\pm$40,0.0149$\pm$0.0066,4,4,6,4,1,6,2,6,6,4
Waste collection and recycling to Litter,454$\pm$250,1280$\pm$970,693$\pm$450,0$\pm$0,1370$\pm$1000,2580$\pm$2000,159$\pm$120,6540$\pm$2500,1730$\pm$1000,1$\pm$1,6,8,6,0,8,8,6,8,8,8
Waste collection and recycling to Soil (MP),4.69$\pm$2.5,9.54$\pm$4.7,34.1$\pm$15,2.71$\pm$1.6,0.407$\pm$0.33,7.07$\pm$4.4,1.2$\pm$0.51,59.7$\pm$17,14.2$\pm$5.3,0.00312$\pm$0.0016,2,2,4,2,1,2,2,4,4,2
Waste collection and recycling to Soil,9.03$\pm$4.4,10.3$\pm$5.3,16.5$\pm$7.9,4.67$\pm$2.4,0.991$\pm$0.5,3.72$\pm$1.9,13.4$\pm$6.1,58.6$\pm$13,19.3$\pm$6.9,0.00566$\pm$0.0024,2,4,4,2,1,2,4,4,4,2
Waste collection and recycling to Air (MP),2.06$\pm$1.4,5.28$\pm$3.5,21.4$\pm$14,0.931$\pm$0.61,0$\pm$0,6.67$\pm$4.4,0.000835$\pm$0.00056,36.4$\pm$15,7.34$\pm$3.7,0.000931$\pm$0.00061,2,2,4,1,0,2,1,4,2,1
Waste collection and recycling to Landfill,3180$\pm$1100,3990$\pm$1200,6590$\pm$1800,1730$\pm$530,331$\pm$110,1290$\pm$450,4000$\pm$1300,21100$\pm$2900,7160$\pm$1600,2.06$\pm$0.54,8,8,8,8,6,8,8,10,8,8
Waste collection and recycling to Reuse,34500$\pm$17000,53500$\pm$26000,133000$\pm$48000,21000$\pm$12000,4830$\pm$2700,8030$\pm$3700,27500$\pm$8900,282000$\pm$59000,88000$\pm$31000,25.9$\pm$12,10,10,10,10,8,8,10,10,10,10
Waste collection and recycling to End-of-life,105000$\pm$28000,147000$\pm$36000,232000$\pm$50000,54600$\pm$14000,54200$\pm$19000,124000$\pm$36000,121000$\pm$33000,838000$\pm$87000,252000$\pm$46000,109$\pm$24,10,10,10,10,10,10,10,10,10,10
Storm water and wastewater to Waste collection and recycling,13.5$\pm$14,155$\pm$120,165$\pm$130,3.72$\pm$3.7,1.18$\pm$1.3,0.948$\pm$1.1,166$\pm$130,506$\pm$240,169$\pm$120,0.0049$\pm$0.0039,4,6,6,2,2,1,6,6,6,2
Storm water and wastewater to Compost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater to Fresh water,3.05$\pm$2.9,5.09$\pm$3.6,5.41$\pm$3.7,0.833$\pm$0.75,0.266$\pm$0.26,0.212$\pm$0.21,7.63$\pm$6,22.5$\pm$8.6,8.14$\pm$4.6,0.0011$\pm$0.0008,2,2,2,1,1,1,2,4,2,2
Storm water and wastewater to Coastal and ocean water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater to Landfill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater to End-of-life,5.73$\pm$7.5,71.7$\pm$74,75.6$\pm$75,1.55$\pm$2,0.493$\pm$0.66,0.393$\pm$0.54,76.2$\pm$83,232$\pm$140,77.4$\pm$74,0.00204$\pm$0.0021,2,4,4,2,1,1,4,6,4,2
Storm water and wastewater to Sludge amended soil,1.84$\pm$2.5,23.1$\pm$24,24.3$\pm$25,0.498$\pm$0.66,0.159$\pm$0.22,0.126$\pm$0.18,24.5$\pm$27,74.5$\pm$47,24.9$\pm$25,0.000657$\pm$0.0007,2,4,4,1,1,1,4,4,4,1
Storm water and wastewater (MP) to Compost (MP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater (MP) to Soil (MP),7.52$\pm$4,16.6$\pm$8.9,61.6$\pm$37,4.14$\pm$2.3,0.583$\pm$0.43,13.6$\pm$10,23.4$\pm$16,128$\pm$42,24.2$\pm$9.8,0.00472$\pm$0.0023,2,4,4,2,1,4,4,6,4,2
Storm water and wastewater (MP) to Fresh water (MP),2.62$\pm$1.6,5.56$\pm$3.3,18.9$\pm$12,1.52$\pm$0.95,0.24$\pm$0.18,4.73$\pm$3.3,6.76$\pm$5.2,40.3$\pm$14,8.18$\pm$3.6,0.00176$\pm$0.00097,2,2,4,2,1,2,2,4,2,2
Storm water and wastewater (MP) to Coastal and ocean water (MP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater (MP) to Landfill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm water and wastewater (MP) to End-of-life,26.1$\pm$10,67$\pm$26,299$\pm$110,12.9$\pm$5,0.805$\pm$0.5,80.6$\pm$32,128$\pm$45,614$\pm$120,93$\pm$28,0.0137$\pm$0.005,4,4,6,4,1,4,6,6,4,4
Storm water and wastewater (MP) to Sludge amended soil (MP),8.43$\pm$3.8,21.6$\pm$9.5,96.4$\pm$40,4.18$\pm$1.8,0.259$\pm$0.17,25.9$\pm$12,41.4$\pm$17,198$\pm$47,30.1$\pm$10,0.00443$\pm$0.0019,2,4,4,2,1,4,4,6,4,2
On-the-go consumption to Waste collection and recycling,1690$\pm$1000,3150$\pm$1700,6180$\pm$3400,946$\pm$540,0$\pm$0,745$\pm$410,16700$\pm$10000,29400$\pm$11000,4830$\pm$2000,0.946$\pm$0.54,8,8,8,6,0,6,10,10,8,6
On-the-go consumption to Litter,295$\pm$210,551$\pm$370,1090$\pm$740,166$\pm$120,0$\pm$0,130$\pm$86,2930$\pm$2100,5160$\pm$2200,846$\pm$430,0.166$\pm$0.12,6,6,8,6,0,6,8,8,6,6
